"","url","full.txt","human.txt","human.txt2"
"59","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week36Arboreport9142015.pdf","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house for
West Nile virus (WNV) and St. Louis Encephalitis (SLE). Trap counts have decreased. This week 6 trap locations
within the City of Chicago collected WNV positive mosquitoes. These collections contained a combination of
Culex pipiens and Culex restuans mosquitoes.
                                                                    Archer Heights, Ashburn, Austin, Avondale,
Belmont Cragin, Beverly, Chicago Lawn, Clearing, Dunning, Edison Park, Edgewater, O’Hare, Forest Glen, Gage
Park, Gr. Grand Crossing, Hegewisch, Irving Park, Lincoln Square, New City, North Park, Norwood Park, Portage
Park, Riverdale, South Lawndale, South Deering, Washington Heights, West Town, West Lawn, Wood Lawn
West Pullman.
              To date, four dead birds have been collected; two negative, the other two not testable.
           1 human case reported.
The risk of human West Nile virus infection is moderate.
The risk of WNV transmission appears to be declining after several weeks of adulticide applications. However, historically
the risk of WNV transmission continues through the month of September.
","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f"
"60","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week_24Arboreport6192015.pdf","The City's arboviral surveillance continued last week with the city-wide placement of 72 gravid traps.
Mosquitoes were collected on two consecutive nights and tested in-house for West Nile virus (WNV) and St.
Louis Encephalitis (SLE). Trap counts remain low and all test results were negative indicating the risk for WNV
transmission is currently very low within the City.
                                                                 None.
             To date, two dead birds have been collected. Results-unable to test
          No human cases reported.
The risk of human West Nile virus infection is at its typical early-season low.
Sampling of catch basins has begun.
","The City's arboviral surveillance continued last week with the city-wide placement of 72 gravid trap","The City's arboviral surveillance continued last week with the city-wide placement of 72 gravid trap"
"61","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week_28Arboreport7202015.pdf","The City's arboviral surveillance continued last week with the city-wide placement of 81 gravid traps.
Mosquitoes were collected on two consecutive nights and tested in-house for West Nile virus (WNV) and St.
Louis Encephalitis (SLE). Trap counts remain low in comparison to last year at the same time. However, this
week 2 trap locations from southern Chicago collected WNV positive mosquitoes. Both collections
contained Culex restuans which are primarily a bird-feeding species. The risk for WNV transmission remains
low within the City.
                                                              O’Hare, Gr. Grand Crossing, West Pullman.
             To date, three dead birds have been collected.
          No human cases reported.
The risk of human West Nile virus infection is low.
With the completion of formal catch basin treatments, CDPH began the weekly monitoring of application
efficacy. As needed, re treatments will be performed throughout the summer.
","The City's arboviral surveillance continued last week with the city-wide placement of 81 gravid trap","The City's arboviral surveillance continued last week with the city-wide placement of 81 gravid trap"
"62","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week32Arboreport8182015.pdf","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house for
West Nile virus (WNV) and St. Louis Encephalitis (SLE). Trap counts remain low; however. this week 10 trap
locations within the City of Chicago collected WNV positive mosquitoes. These collections contained a
combination of Culex pipiens and Culex restuans mosquitoes. As the amplification cycle has continued, the risk
of WNV transmission is also increasing.
                                                                Archer Heights, Ashburn, Austin, Belmont Cragin,
Dunning, O’Hare, Gage Park, Gr. Grand Crossing, Hegewisch, Irving Park, Lincoln Square, New City, Norwood
Park, Portage Park, Riverdale, South Lawndale, Washington Heights and West Pullman.
             To date, three dead birds have been collected; one was negative, the other two not testable.
          No human cases reported.
The risk of human West Nile virus infection is moderate.
With the completion of formal catch basin treatments, CDPH began the weekly monitoring of application
efficacy. As needed, re treatments will be performed throughout the summer.
","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f"
"63","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week37Arborepor9212015.pdf","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house for
West Nile virus (WNV) and St. Louis Encephalitis (SLE). Trap counts have continued to decrease. This week
4 trap locations within the City of Chicago collected WNV positive mosquitoes. These collections
contained a combination of Culex pipiens and Culex restuans mosquitoes. The risk of WNV transmission
appears to be declining.
                                                               Archer Heights, Ashburn, Austin, Avondale,
Belmont Cragin, Beverly, Chicago Lawn, Clearing, Dunning, Edison Park, Edgewater, O’Hare, Forest Glen, Gage
Park, Gr. Grand Crossing, Hegewisch, Irving Park, Lincoln Square, New City, North Park, Norwood Park, Portage
Park, Riverdale, South Lawndale, South Deering, Washington Heights, West Town, West Lawn, Wood Lawn
West Pullman.
             To date, four dead birds have been collected; two negative, the other two not testable.
          7 human case reported.
The risk of human West Nile virus infection is low.
CDPH continues to monitor catch basins.
","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f"
"64","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week_25Arboreport2015.pdf","The City's arboviral surveillance continued last week with the city-wide placement of 81 gravid traps.
Mosquitoes were collected on two consecutive nights and tested in-house for West Nile virus (WNV) and St.
Louis Encephalitis (SLE). Trap counts decreased in comparison to last week and are significantly lower than
the 2014 season at this point. In addition, all test results were negative indicating the risk for WNV
transmission remains very low within the City.
                                                                 None
             To date, two dead birds have been collected. Results-unable to test
          No human cases reported.
The risk of human West Nile virus infection is at its typical early-season low.
With the completion of formal catch basin treatments, CDPH will begin the weekly monitoring of application
efficacy this week. As needed, re treatments will be performed throughout the summer.
","The City's arboviral surveillance continued last week with the city-wide placement of 81 gravid trap","The City's arboviral surveillance continued last week with the city-wide placement of 81 gravid trap"
"65","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week_29Arboreport7272015.pdf","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house for
West Nile virus (WNV) and St. Louis Encephalitis (SLE). Trap counts remain low in 2015. However this week, 2
additional trap locations from Chicago collected WNV positive mosquitoes. Both collections contained Culex
restuans which are primarily a bird-feeding species. Although the risk for WNV transmission remains low
within the City, we are approaching the period when WNV amplification is likely to continue in the local
mosquito and reservoir host populations.
                                                               O’Hare, Gr. Grand Crossing, Hegewisch, Lincoln
Square and West Pullman.
             To date, three dead birds have been collected.
          No human cases reported.
The risk of human West Nile virus infection remains low.
With the completion of formal catch basin treatments, CDPH began the weekly monitoring of application
efficacy. As needed, re treatments will be performed throughout the summer.
","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f"
"66","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week33Arboreport8252015.pdf","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house for
West Nile virus (WNV) and St. Louis Encephalitis (SLE). Trap counts remain low; however, this week 18 trap
locations within the City of Chicago collected WNV positive mosquitoes. These collections contained a
combination of Culex pipiens and Culex restuans mosquitoes. As the amplification cycle has continued, the risk
of WNV transmission is increasing
                                                                Archer Heights, Ashburn, Austin, Belmont Cragin,
Chicago Lawn, Clearing, Dunning, O’Hare, Gage Park, Gr. Grand Crossing, Hegewisch, Irving Park, Lincoln
Square, New City, North Park, Norwood Park, Portage Park, Riverdale, South Lawndale, Washington Heights,
West Lawn, and West Pullman.
             To date, three dead birds have been collected; one was negative, the other two not testable. One
is pending
          No human cases reported.
The risk of human West Nile virus infection is moderate.
With the completion of formal catch basin treatments, CDPH began the weekly monitoring of application
efficacy. As needed, re treatments will be performed throughout the summer.
","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f"
"67","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week38Arboreport9282015.pdf","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house for
West Nile virus (WNV) and St. Louis Encephalitis (SLE). Trap counts have continued to decrease. This week 1
trap location within the City of Chicago collected WNV positive mosquitoes .
                                                                Archer Heights, Ashburn, Austin, Avondale,
Belmont Cragin, Beverly, Chicago Lawn, Clearing, Dunning, Edison Park, Edgewater, O’Hare, Forest Glen, Gage
Park, Gr. Grand Crossing, Hegewisch, Irving Park, Lincoln Square, New City, North Park, Norwood Park, Portage
Park, Riverdale, South Lawndale, South Deering, Washington Heights, West Town, West Lawn, Wood Lawn
West Pullman.
            To date, four dead birds have been collected; two negative, the other two not testable.
          12 human cases reported.
The risk of human West Nile virus transmission is low.
CDPH continues to monitor catch basins.
","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f"
"68","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week34Arboreport8312015.pdf","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house for
West Nile virus (WNV) and St. Louis Encephalitis (SLE). Trap counts have been consistently lower than last
summer's collections. This week 12 trap locations within the City of Chicago collected WNV positive
mosquitoes.
                                                                Archer Heights, Ashburn, Austin, Avondale,
Belmont Cragin, Beverly, Chicago Lawn, Clearing, Dunning, Edison Park, O’Hare, Forest Glen, Gage Park, Gr.
Grand Crossing, Hegewisch, Irving Park, Lincoln Square, New City, North Park, Norwood Park, Portage Park,
Riverdale, South Lawndale, South Deering, Washington Heights, West Town, West Lawn, Wood Lawn West
Pullman.
            To date, four dead birds have been collected; two negative, the other two not testable.
          No human cases reported.
The risk of human West Nile virus infection is moderate.
The City has been conducting truck ULV adulticiding in higher risk areas to decrease the number of infected
mosquitoes. As we enter the month of September, we will continue to monitor and adulticide as needed until
the cooler weather takes hold.
","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f"
"69","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/Week39ArboReport1062015.pdf","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house for
West Nile virus (WNV) and St. Louis Encephalitis (SLE). Trap counts have continued to decrease. This week 1
trap location within the City of Chicago collected WNV positive mosquitoes. The risk of WNV transmission is
continuing to decline and as such the City's active surveillance of mosquito populations will cease this week.
                                                                Archer Heights, Ashburn, Austin, Avondale,
Belmont Cragin, Beverly, Chicago Lawn, Clearing, Dunning, Edison Park, Edgewater, O’Hare, Forest Glen, Gage
Park, Gr. Grand Crossing, Hegewisch, Irving Park, Lincoln Square, New City, North Park, Norwood Park, Portage
Park, Riverdale, South Lawndale, South Deering, Washington Heights, West Town, West Lawn, Wood Lawn
West Pullman.
            To date, four dead birds have been collected; two negative, the other two not testable.
          12 human cases reported.
The risk of human West Nile virus transmission is low.
","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f","The City's arboviral surveillance continued last week and all collected mosquitoes were tested in-house f"
"70","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport06112014.pdf","Arboviral Surveillance Report
June 11, 2014
Surveillance
This report provides data on the first week of surveillance for West Nile virus (WNV) in mosquitoes and
includes data on other surveillance indicators.
Mosquitoes (data from 70 traps)
Week 23 (06/01/14 – 06/07/14)
Total Collections (Number of Traps X Frequency of Collection)             100
Number of Female Culex Trapped and Tested                                1701
Number of Pools Tested                                                     93
Number of Pools Positive                                                    0
Number of Community Areas with Positive Mosquitoes Pools                    0
Cumulative Totals
Total Collections (Number of Traps X Frequency of Collection)             100
Number of Female Culex Trapped and Tested                                1701
Number of Pools Tested                                                     93
Number of Pools Positive                                                    0
Number of Community Areas with Positive Mosquitoes Pools                    0
Community Areas with Positive Mosquito Pools (Cumulative): None
Dead birds: To date, two dead birds have been collected. Results are pending.
Humans: No human cases reported.
Risk Assessment
The risk of human West Nile virus infection is at its typical early-season low.
Larval and Adult Mosquito Control Efforts
Placement of larvacide in catch basins began the week of May 20th. To date, approximately 69,000 catch
basins have been treated.
","Humans: No human cases reported."," 0  "
"71","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport732014.pdf","","",""
"72","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport842014.pdf","","",""
"73","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport922014.pdf","increasing.","",""
"74","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport6192014.pdf","Arboviral Surveillance Report
June 19, 2014
Surveillance
This report provides data on the second week of surveillance for West Nile virus (WNV) in mosquitoes and
includes data on other surveillance indicators.
Mosquitoes (data from 76 traps)
Week 24 (06/08/14 – 06/14/14)
Total Collections (Number of Traps X Frequency of Collection)             152
Number of Female Culex Trapped and Tested                                1893
Number of Pools Tested                                                    113
Number of Pools Positive                                                    0
Number of Community Areas with Positive Mosquitoes Pools                    0
Cumulative Totals
Total Collections (Number of Traps X Frequency of Collection)             292
Number of Female Culex Trapped and Tested                                3594
Number of Pools Tested                                                    206
Number of Pools Positive                                                    0
Number of Community Areas with Positive Mosquitoes Pools                    0
Community Areas with Positive Mosquito Pools (Cumulative): None
Dead birds: To date, two dead birds have been collected. Results are pending.
Humans: No human cases reported.
Risk Assessment
The risk of human West Nile virus infection is at its typical early-season low.
Larval and Adult Mosquito Control Efforts
Placement of larvacide in catch basins began the week of May 20th. To date, approximately 92,642 catch
basins have been treated.
","Humans: No human cases reported."," 0  "
"75","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport7142014.pdf","","",""
"76","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport8112014.pdf","increasing, but still low.","",""
"77","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport982014.pdf","increasing.","",""
"78","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport06232014.pdf","","",""
"79","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport07212014.pdf","","",""
"80","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport8182014.pdf","increasing.","",""
"81","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport9152014.pdf","decreasing.","",""
"82","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport06302014.pdf","","",""
"83","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport7282014.pdf","","",""
"84","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport08252014.pdf","increasing.","",""
"85","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport9222014.pdf","decreasing.","",""
"86","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport9292014.pdf","decreasing.","",""
"87","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport1032014.pdf","decreasing.","",""
"88","https://www.chicago.gov/content/dam/city/depts/cdph/environmental_health_and_food/ArboReport06102013.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                               Department of Public Health
Rahm Emanuel, Mayor                                     Environmental Health                         Bechara Choucair, MD, Commissioner
           West Nile Virus                              June 10, 2013
                                                             Surveillance
             Mosquito surveillance began last week with the placement of 71 gravid traps. Mosquitoes were collected
             on two consecutive days then tested in-house for West Nile virus.
             Mosquitoes:
           Week 23 (06/03/13 –06/07/13)
           Total Collections (Number of Traps X Frequency of Collection)                  142
           Number of Female Culex Trapped and Tested                                      360
           Number of Pools Tested                                                          77
           Number of Pools Positive                                                        0
           Number of Community Areas with Positive Mosquitoes Pools                        0
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)                  142
           Number of Female Culex Trapped and Tested                                      360
           Number of Pools Tested                                                          77
           Number of Pools Positive                                                         0
           Number of Community Areas with Positive Mosquitoes Pools                        0
             Community Areas: No community areas with WNV-positive mosquitoes.
             Dead birds: No dead birds collected or tested yet this season.
             Humans: No human cases reported.
                                                         Risk Assessment
             The risk of West Nile virus infection is currently low.
                                        Larval and Adult Mosquito Control Efforts
             A four week effort that dropped larvacide briquettes in over 100,000 catch basins has been completed.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                 Page 1
","Humans: No human cases reported."," 0  "
"89","https://www.chicago.gov/content/dam/city/depts/cdph/environmental_health_and_food/ArboReport07012013.pdf","                                    July 02, 2013
West Nile Virus
 This is the fourth week of mosquito surveillance. Mosquitoes were collected from a total
 of 71 gravid traps on two consecutive days then tested in-house for West Nile virus.
 Mosquitoes:
 Week 26(06/23/2013 - 06/29/2013)
 Total Collections (Number of Traps X Frequency of                          142
 Collection)
 Number of Female Culex Trapped and Tested                                 1362
 Number of Pools Tested                                                     122
 Number of Pools Positive                                                    1
 Number of Community Areas with Positive                                     1
 Mosquitoes Pools
 Cumulative Totals
 Total Collections (Number of Traps X Frequency of                          568
 Collection)
 Number of Female Culex Trapped and Tested                                 4711
 Number of Pools Tested                                                     436
 Number of Pools Positive                                                    1
 Number of Community Areas with Positive                                     1
 Mosquitoes Pools
 Community Areas:BEVERLY
 Dead birds:No additional dead birds to report, leaving the total at 4 the number of
 dead birds that are negative.
 Humans:No human cases reported.
 The risk of West Nile virus is increasing.
 No larvaciding or adulticiding efforts during week 26.
","Humans:No human cases reported.","0  "
"90","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport08052013.pdf","c(""                                               Chicago Department of Public Health\r\nCity of Chicago                                                                                                   Department of Public Health\r\nRahm Emanuel, Mayor                                      Environmental Health                            Bechara Choucair, MD, Commissioner\r\n           West Nile Virus                              August 5, 2013\r\n                                                            Surveillance\r\n             This is the ninth week of mosquito surveillance. Mosquitoes were collected from a total of 72 gravid traps\r\n             on two consecutive days.\r\n             Mosquitoes:\r\n           Week 31 (07/28/2013 – 08/03/2013)\r\n           Total Collections (Number of Traps X Frequency of Collection)                      144\r\n           Number of Female Culex Trapped and Tested                                         2865\r\n           Number of Pools Tested                                                             186\r\n           Number of Pools Positive                                                            22\r\n           Number of Community Areas with Positive Mosquitoes Pools                            11\r\n           Cumulative Totals\r\n           Total Collections (Number of Traps X Frequency of Collection)                     1298\r\n           Number of Female Culex Trapped and Tested                                        20347\r\n           Number of Pools Tested                                                            1258\r\n           Number of Pools Positive                                                            47\r\n           Number of Community Areas with Positive Mosquitoes Pools                            22\r\n             Community Areas (Cumulative): BEVERLY, WASHINGTON HEIGHTS, IRVING PARK, EDGWATER,\r\n             MOUNT GREENWOOD, GREATER GRAND CROSSING, FOREST GLEN, PORTAGE PARK,\r\n             BELMONT CRAGIN, EAST GARFIELD PARK, NEAR WEST SIDE, SOUTH DEERING, ASHBURN,\r\n             AUSTIN, NEW CITY, O’HARE, LINCOLN PARK, SOUTH SHORE, AVONDALE, RIVERDALE, LAKE\r\n             VIEW, and CHATHAM\r\n             Dead birds: No additional dead birds tested, leaving at 8 the number of dead birds testing negative.\r\n             Humans: No human cases reported.\r\n                                                          Risk Assessment\r\n             With 22 positive pools, the risk of West Nile virus infection has increased from that seen the prior week.\r\n             Risk is especially high in portions of the community areas of Avondale, Lincoln Park, Logan Square and\r\n             North Center.\r\n             Chicago Department of Public Health\r\n             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621\r\n             http://www.cityofchicago.org/health                                                                     Page 1\r\n"", 
""                          Larval and Adult Mosquito Control Efforts\r\nThere were no adulticiding activities during week 31.\r\nChicago Department of Public Health\r\nEnvironmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621\r\nhttp://www.cityofchicago.org/health                                   Page 2\r\n"")","Humans: No human cases reported."," 0  "
"91","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport09022013.pdf","c(""                                              Chicago Department of Public Health\r\nCity of Chicago                                                                                                Department of Public Health\r\nRahm Emanuel, Mayor                                   Environmental Health                            Bechara Choucair, MD, Commissioner\r\n           West Nile Virus                           September 2, 2013\r\n                                                           Surveillance\r\n             This is the thirteenth week of mosquito surveillance. Mosquitoes were collected from a total of 72 gravid\r\n             traps on two consecutive days.\r\n             Mosquitoes:\r\n           Week 35 (08/25/2013 – 08/31/2013)\r\n           Total Collections (Number of Traps X Frequency of Collection)                  144\r\n           Number of Female Culex Trapped and Tested                                     2743\r\n           Number of Pools Tested                                                         143\r\n           Number of Pools Positive                                                        38\r\n           Number of Community Areas with Positive Mosquitoes Pools                        21\r\n           Cumulative Totals\r\n           Total Collections (Number of Traps X Frequency of Collection)                 1874\r\n           Number of Female Culex Trapped and Tested                                    30287\r\n           Number of Pools Tested                                                        1906\r\n           Number of Pools Positive                                                       169\r\n           Number of Community Areas with Positive Mosquitoes Pools                        38\r\n             Community Areas (Cumulative): BEVERLY, WASHINGTON HEIGHTS, IRVING PARK, EDGWATER,\r\n             MOUNT GREENWOOD, GREATER GRAND CROSSING, FOREST GLEN, PORTAGE PARK,\r\n             BELMONT CRAGIN, EAST GARFIELD PARK, NEAR WEST SIDE, SOUTH DEERING, ASHBURN,\r\n             AUSTIN, NEW CITY, O’HARE, LINCOLN PARK, SOUTH SHORE, AVONDALE, RIVERDALE, LAKE\r\n             VIEW, CHATHAM, DUNNING, NORTH PARK, GAGE PARK, CHICAGO LAWN, CLEARING,\r\n             NORWOOD PARK, EDISON PARK, LINCOLN SQUARE, NORTH LAWNDALE, WEST LAWN, WEST\r\n             TOWN, SOUTH LAWNDALE, HUMBOLDT PARK, WEST PULLMAN, ROSELAND AND ARCHER\r\n             HEIGHTS.\r\n             Dead birds: No additional dead birds tested, leaving at 8 the number of dead birds testing negative and\r\n             at 1 the number of dead birds testing positive.\r\n             Humans: No human cases reported.\r\n                                                       Risk Assessment\r\n             Chicago Department of Public Health\r\n             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621\r\n             http://www.cityofchicago.org/health                                                                  Page 1\r\n"", 
""The number of female Culex mosquitoes trapped and tested increased by ~ 33% from week 34 and the\r\nnumber of positive pools increased by ~ 25%. As a result, the risk of West Nile virus infection continues to\r\nremain elevated. Risk is especially high in portions of the community areas of Norwood Park, Edison Park\r\nand O’Hare.\r\n                          Larval and Adult Mosquito Control Efforts\r\nDuring week 35 adulticiding occurred in sections of the community areas of Edgewater, Lincoln Square,\r\nWest Ridge, Clearing, Chicago Lawn and West Lawn.\r\nChicago Department of Public Health\r\nEnvironmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621\r\nhttp://www.cityofchicago.org/health                                                                  Page 2\r\n""
)","Humans: No human cases reported."," 0  "
"92","https://www.chicago.gov/content/dam/city/depts/cdph/environmental_health_and_food/ArboReport06172013.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                           Department of Public Health
Rahm Emanuel, Mayor                                     Environmental Health                     Bechara Choucair, MD, Commissioner
           West Nile Virus                             June 17, 2013
                                                           Surveillance
             This is the second week of mosquito surveillance. Mosquitoes were collected from a total of 71 gravid
             traps on two consecutive days then tested in-house for West Nile virus.
             Mosquitoes:
           Week 24 (06/10/13 –06/14/13)
           Total Collections (Number of Traps X Frequency of Collection)              142
           Number of Female Culex Trapped and Tested                                 1670
           Number of Pools Tested                                                     121
           Number of Pools Positive                                                    0
           Number of Community Areas with Positive Mosquitoes Pools                    0
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)              284
           Number of Female Culex Trapped and Tested                                 2030
           Number of Pools Tested                                                     198
           Number of Pools Positive                                                    0
           Number of Community Areas with Positive Mosquitoes Pools                    0
             Community Areas: No community areas with WNV-positive mosquitoes.
             Dead birds: Four birds were collected. Results are pending on all four.
             Humans: None reported
                                                         Risk Assessment
             The risk of West Nile virus infection continues to be low.
                                        Larval and Adult Mosquito Control Efforts
             No larvaciding or adulticiding efforts.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                             Page 1
","Humans: None reported"," None "
"93","https://www.chicago.gov/content/dam/city/depts/cdph/environmental_health_and_food/ArboReport07082013.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                                 Department of Public Health
Rahm Emanuel, Mayor                                     Environmental Health                           Bechara Choucair, MD, Commissioner
           West Nile Virus                              July 8, 2013
                                                            Surveillance
             This is the fifth week of mosquito surveillance. Mosquitoes were collected from a total of 73 gravid traps
             on two consecutive days. This number of traps includes two “satellite traps” placed around a trap that
             yielded a positive mosquito pool during week 26.
             Mosquitoes:
           Week 27 (06/30/2013 – 07/06/2013)
           Total Collections (Number of Traps X Frequency of Collection)                   146
           Number of Female Culex Trapped and Tested                                      1833
           Number of Pools Tested                                                          119
           Number of Pools Positive                                                         0
           Number of Community Areas with Positive Mosquitoes Pools                         0
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)                   714
           Number of Female Culex Trapped and Tested                                      6544
           Number of Pools Tested                                                          555
           Number of Pools Positive                                                         1
           Number of Community Areas with Positive Mosquitoes Pools                         1
             Community Areas: BEVERLY
             Dead birds: Four additional dead birds, all of which were negative, increasing to 8 the number of dead
             birds testing negative.
             Humans: No human cases reported.
                                                         Risk Assessment
             The risk of West Nile virus infection remains slightly elevated.
                                        Larval and Adult Mosquito Control Efforts
             No larvaciding or adulticiding efforts during week 27.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                   Page 1
","Humans: No human cases reported."," 0  "
